;journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
615378;29517393;0d861cd8-7dc0-4fea-80f9-5c4b97077b06;2024-06-19 12:00:00+02:00;19/06/2024;12:00:00;-0.609;48.304;53147;53;Mayenne;CC Mayenne Communauté;France;2024-06-19 12:20:00+02:00;19/06/2024;12:20:00;-0.715;48.128;53140;53;Louverné;CA Laval Agglomération;France;1;C;22734;23;NON
618295;29517133;7c5e8942-1245-4e2d-805e-382dde5d2e5c;2024-06-19 14:00:00+02:00;19/06/2024;14:00:00;1.11;49.403;76681;76;Sotteville-lès-Rouen;Métropole Rouen Normandie;France;2024-06-19 14:10:00+02:00;19/06/2024;14:10:00;1.105;49.365;76575;76;Saint-Étienne-du-Rouvray;Métropole Rouen Normandie;France;1;C;4907;7;NON
598347;29547504;a4b7d105-1145-4770-9c6d-d37a0a14174a;2024-06-19 04:10:00+02:00;19/06/2024;04:10:00;-1.434;46.971;44216;44;Vieillevigne;CA Clisson Sèvre et Maine Agglo;France;2024-06-19 04:40:00+02:00;19/06/2024;04:40:00;-1.548;47.16;44143;44;Rezé;Nantes Métropole;France;1;C;39836;30;NON
626713;29534807;2b1c97dd-51ad-4253-a442-1c3bd4b98d9e;2024-06-19 17:30:00+02:00;19/06/2024;17:30:00;3.874;43.645;34172;34;Montpellier;Montpellier Méditerranée Métropole;France;2024-06-19 18:10:00+02:00;19/06/2024;18:10:00;3.738;43.893;34243;34;Saint-Bauzille-de-Putois;CC des Cévennes Gangeoises et Suménoises;France;1;C;37126;41;NON
601227;29502297;1315e593-f6c4-4d62-b6dd-0fe87e875683;2024-06-19 06:40:00+02:00;19/06/2024;06:40:00;-2.154;48.286;22032;22;Caulnes;CA Dinan Agglomération;France;2024-06-19 07:30:00+02:00;19/06/2024;07:30:00;-1.629;48.105;35051;35;Cesson-Sévigné;Rennes Métropole;France;1;C;53401;46;NON
618554;29525520;a23e087f-e405-46e7-8d41-1e3161bebbbf;2024-06-19 14:10:00+02:00;19/06/2024;14:10:00;-2.944;47.774;56022;56;Brandivy;CA Golfe du Morbihan - Vannes Agglomération;France;2024-06-19 14:40:00+02:00;19/06/2024;14:40:00;-2.791;47.671;56260;56;Vannes;CA Golfe du Morbihan - Vannes Agglomération;France;1;C;20252;25;NON
631497;29539346;84793d6a-03f0-4183-b567-932e9674c0ba;2024-06-19 18:30:00+02:00;19/06/2024;18:30:00;2.636;48.568;77495;77;Vert-Saint-Denis;CA Grand Paris Sud Seine Essonne Sénart;France;2024-06-19 19:10:00+02:00;19/06/2024;19:10:00;2.968;48.401;77305;77;Montereau-Fault-Yonne;CC Pays de Montereau;France;1;C;39519;35;NON
612708;29512246;582b334d-3a29-4f0a-bb02-58bacb245bcc;2024-06-19 08:40:00+02:00;19/06/2024;08:40:00;-1.591;43.433;64125;64;Bidart;CA du Pays Basque;France;2024-06-19 08:50:00+02:00;19/06/2024;08:50:00;-1.553;43.446;64125;64;Bidart;CA du Pays Basque;France;1;C;5069;8;NON
624013;29531606;5b32a170-6338-4200-a053-08c5ca9dfcd5;2024-06-19 17:00:00+02:00;19/06/2024;17:00:00;-2.19;47.295;44184;44;Saint-Nazaire;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;2024-06-19 17:20:00+02:00;19/06/2024;17:20:00;-2.161;47.25;44154;44;Saint-Brevin-les-Pins;CC du Sud Estuaire;France;1;C;7782;11;NON
629292;29527258;b330311f-ab65-413c-8b6b-d50b8cae0635;2024-06-19 18:00:00+02:00;19/06/2024;18:00:00;-1.683;48.108;35238;35;Rennes;Rennes Métropole;France;2024-06-19 18:10:00+02:00;19/06/2024;18:10:00;-1.671;48.103;35238;35;Rennes;Rennes Métropole;France;1;C;1780;8;NON
605115;29506131;885b6076-a186-40e7-9c33-5b400dcaee6e;2024-06-19 07:30:00+02:00;19/06/2024;07:30:00;6.634;43.463;83107;83;Roquebrune-sur-Argens;CA Estérel Côte d'Azur Agglomération;France;2024-06-19 08:00:00+02:00;19/06/2024;08:00:00;6.476;43.529;83050;83;Draguignan;CA Dracénie Provence Verdon Agglomération;France;1;C;19160;24;NON
619350;29525807;7c0eb35e-ce9b-4213-8c52-31477bf7decf;2024-06-19 15:00:00+02:00;19/06/2024;15:00:00;3.236;50.67;59339;59;Leers;Métropole Européenne de Lille;France;2024-06-19 15:40:00+02:00;19/06/2024;15:40:00;2.957;50.537;59005;59;Allennes-les-Marais;Métropole Européenne de Lille;France;1;C;32242;39;NON
608195;29552399;078fdfec-68ae-44d8-8789-0e3928bc83d8;2024-06-19 07:50:00+02:00;19/06/2024;07:50:00;-1.611;46.731;85003;85;Aizenay;CC de Vie et Boulogne;France;2024-06-19 08:00:00+02:00;19/06/2024;08:00:00;-1.416;46.664;85191;85;La Roche-sur-Yon;CA La Roche-sur-Yon Agglomération;France;1;C;21710;19;NON
613216;29512534;1a335cd0-3816-4266-b0e2-78ee09ec6ae0;2024-06-19 08:50:00+02:00;19/06/2024;08:50:00;2.131;48.798;78646;78;Versailles;CA Versailles Grand Parc (CAVGP);France;2024-06-19 09:10:00+02:00;19/06/2024;09:10:00;1.947;48.799;78490;78;Plaisir;CA de Saint-Quentin-en-Yvelines;France;1;C;15655;15;NON
604008;29505373;6b4ebf16-930e-4156-baad-85e0a43b33b8;2024-06-19 07:20:00+02:00;19/06/2024;07:20:00;-0.765;47.584;49367;49;Erdre-en-Anjou;CC des Vallées du Haut-Anjou;France;2024-06-19 07:40:00+02:00;19/06/2024;07:40:00;-0.611;47.515;49015;49;Avrillé;CU Angers Loire Métropole;France;1;C;16835;18;NON
604809;29551335;6f4db53f-34f6-4262-a2ad-5891ff1fa846;2024-06-19 07:20:00+02:00;19/06/2024;07:20:00;2.538;49.318;60154;60;Cinqueux;CC des Pays d'Oise et d'Halatte;France;2024-06-19 08:10:00+02:00;19/06/2024;08:10:00;2.75;49.103;60500;60;Le Plessis-Belleville;CC du Pays de Valois;France;1;C;48156;44;NON
620903;29528103;972bfefb-3702-4d32-8299-e13d6d6f176d;2024-06-19 16:10:00+02:00;19/06/2024;16:10:00;3.834;43.644;34116;34;Grabels;Montpellier Méditerranée Métropole;France;2024-06-19 16:40:00+02:00;19/06/2024;16:40:00;3.769;43.553;34095;34;Fabrègues;Montpellier Méditerranée Métropole;France;1;C;15638;24;NON
622134;29577240;7cca5f55-368c-45a7-9733-988527ccddfd;2024-06-19 16:30:00+02:00;19/06/2024;16:30:00;3.123;45.843;63063;63;Cébazat;Clermont Auvergne Métropole;France;2024-06-19 16:50:00+02:00;19/06/2024;16:50:00;3.102;45.762;63113;63;Clermont-Ferrand;Clermont Auvergne Métropole;France;1;C;15038;21;NON
606799;29510939;e6358bcb-6f44-4ae6-b318-75f5d995da03;2024-06-19 07:40:00+02:00;19/06/2024;07:40:00;7.28;43.706;06088;06;Nice;Métropole Nice Côte d'Azur;France;2024-06-19 08:20:00+02:00;19/06/2024;08:20:00;7.019;43.61;06085;06;Mougins;CA Cannes Pays de Lérins;France;1;C;29309;34;NON
600247;29549172;dfd49f33-6ee7-4c40-a7cd-c3e2c7876882;2024-06-19 06:00:00+02:00;19/06/2024;06:00:00;2.645;48.524;77152;77;Dammarie-les-Lys;CA Melun Val de Seine;France;2024-06-19 06:20:00+02:00;19/06/2024;06:20:00;2.575;48.604;77445;77;Savigny-le-Temple;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;12544;18;NON
600464;29549649;d1949c0e-684a-40b5-877c-a3a6846d153e;2024-06-19 06:10:00+02:00;19/06/2024;06:10:00;2.359;48.573;91648;91;Vert-le-Grand;CC du Val d'Essonne (CCVE);France;2024-06-19 06:50:00+02:00;19/06/2024;06:50:00;2.184;48.764;78322;78;Jouy-en-Josas;CA Versailles Grand Parc (CAVGP);France;1;C;37477;40;NON
633407;29533096;bd7bad83-da0a-4bed-a52a-f36c1ae823f9;2024-06-19 19:40:00+02:00;19/06/2024;19:40:00;2.909;48.952;77284;77;Meaux;CA du Pays de Meaux;France;2024-06-19 19:40:00+02:00;19/06/2024;19:40:00;2.928;48.957;77284;77;Meaux;CA du Pays de Meaux;France;1;C;2471;5;NON
614321;29557863;24d5cf22-32f5-4786-96bf-1ecdbedda5da;2024-06-19 10:00:00+02:00;19/06/2024;10:00:00;2.446;48.987;95277;95;Gonesse;CA Roissy Pays de France;France;2024-06-19 10:20:00+02:00;19/06/2024;10:20:00;2.569;49.133;60494;60;Plailly;CC de l'Aire Cantilienne;France;1;C;26299;20;NON
618882;29525640;dae4c80e-d216-48c9-a3b2-36fd273db46b;2024-06-19 14:30:00+02:00;19/06/2024;14:30:00;2.11;49.019;95218;95;Éragny;CA de Cergy-Pontoise;France;2024-06-19 15:40:00+02:00;19/06/2024;15:40:00;2.782;48.853;77449;77;Serris;CA Val d'Europe Agglomération;France;1;B;68051;61;NON
599142;29498320;e03eece3-cedc-43f0-ba21-14db4f19a1c1;2024-06-19 05:10:00+02:00;19/06/2024;05:10:00;0.804;49.639;76228;76;Ectot-lès-Baons;CC Plateau de Caux;France;2024-06-19 05:50:00+02:00;19/06/2024;05:50:00;0.5;49.578;76114;76;Bolbec;CA Caux Seine Agglo;France;1;C;31190;30;NON
598823;29498132;c613f6af-30f5-4e51-9e25-7782e9e379fd;2024-06-19 04:50:00+02:00;19/06/2024;04:50:00;1.061;47.798;41269;41;Vendôme;CA Territoires Vendômois;France;2024-06-19 05:20:00+02:00;19/06/2024;05:20:00;0.788;47.887;41238;41;Savigny-sur-Braye;CA Territoires Vendômois;France;1;C;29502;32;NON
613910;29556560;27b4350d-2673-4a04-a1d8-e83c1a2286a3;2024-06-19 09:20:00+02:00;19/06/2024;09:20:00;2.303;48.63;91570;91;Saint-Michel-sur-Orge;CA Cœur d'Essonne Agglomération;France;2024-06-19 09:50:00+02:00;19/06/2024;09:50:00;2.353;48.742;94065;94;Rungis;Métropole du Grand Paris;France;1;C;23038;28;NON
603447;29550587;9312097b-a0b2-4bdd-a50d-7453e763a6dc;2024-06-19 07:10:00+02:00;19/06/2024;07:10:00;7.738;48.587;67482;67;Strasbourg;Eurométropole de Strasbourg;France;2024-06-19 07:20:00+02:00;19/06/2024;07:20:00;7.702;48.518;67152;67;Geispolsheim;Eurométropole de Strasbourg;France;1;C;11756;13;NON
614141;29557741;ec704661-1f32-48b4-97a9-5b9d18863708;2024-06-19 09:40:00+02:00;19/06/2024;09:40:00;4.071;48.298;10387;10;Troyes;CA Troyes Champagne Métropole;France;2024-06-19 09:50:00+02:00;19/06/2024;09:50:00;4.11;48.323;10297;10;Pont-Sainte-Marie;CA Troyes Champagne Métropole;France;1;C;4616;9;NON
613791;29556491;8a7a5dd2-9d7f-4503-a2ea-8c1c7c782daf;2024-06-19 09:10:00+02:00;19/06/2024;09:10:00;2.414;48.771;94022;94;Choisy-le-Roi;Métropole du Grand Paris;France;2024-06-19 09:30:00+02:00;19/06/2024;09:30:00;2.481;48.778;94011;94;Bonneuil-sur-Marne;Métropole du Grand Paris;France;1;C;7962;15;NON
612952;29555481;43a60ac8-9572-43fe-83ce-8c87aab170d0;2024-06-19 08:40:00+02:00;19/06/2024;08:40:00;2.126;48.813;78646;78;Versailles;CA Versailles Grand Parc (CAVGP);France;2024-06-19 09:10:00+02:00;19/06/2024;09:10:00;2.38;48.866;75111;75;Paris;Métropole du Grand Paris;France;1;C;25042;38;NON
625273;29534200;86ae2143-44ae-42f6-912b-9c1711f131d7;2024-06-19 17:10:00+02:00;19/06/2024;17:10:00;6.12;46.18;99140;;;;SUISSE;2024-06-19 17:50:00+02:00;19/06/2024;17:50:00;6.114;45.897;74010;74;Annecy;CA du Grand Annecy;France;1;C;41224;35;NON
621513;29577111;fdd647f8-5763-4888-8097-1358beb37c3e;2024-06-19 16:20:00+02:00;19/06/2024;16:20:00;0.524;46.813;86066;86;Châtellerault;CA Grand Châtellerault;France;2024-06-19 17:00:00+02:00;19/06/2024;17:00:00;0.36;46.583;86194;86;Poitiers;CU du Grand Poitiers;France;1;C;35819;41;NON
612791;29512332;73d8e2c1-0dd1-44a8-b1bb-8110e487fb54;2024-06-19 08:40:00+02:00;19/06/2024;08:40:00;-1.018;46.205;17407;17;Sainte-Soulle;CA de La Rochelle;France;2024-06-19 09:00:00+02:00;19/06/2024;09:00:00;-1.165;46.167;17300;17;La Rochelle;CA de La Rochelle;France;1;C;14144;17;NON
601157;29549826;b5cc3b5c-25b8-43b8-9250-342b0c5923d6;2024-06-19 06:30:00+02:00;19/06/2024;06:30:00;-2.21;47.271;44184;44;Saint-Nazaire;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;2024-06-19 06:40:00+02:00;19/06/2024;06:40:00;-2.172;47.311;44103;44;Montoir-de-Bretagne;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;1;C;5984;10;NON
613715;29512805;836ccebb-f279-4ae0-89ab-11364d068c61;2024-06-19 09:10:00+02:00;19/06/2024;09:10:00;-0.318;46.538;79172;79;Mazières-en-Gâtine;CC Val de Gâtine;France;2024-06-19 09:40:00+02:00;19/06/2024;09:40:00;-0.484;46.331;79191;79;Niort;CA du Niortais;France;1;C;28887;31;NON
614358;29514409;ac3aac09-5b0b-491f-bf8a-99583ad8b031;2024-06-19 10:10:00+02:00;19/06/2024;10:10:00;-0.727;47.711;49331;49;Segré-en-Anjou Bleu;CC Anjou Bleu Communauté;France;2024-06-19 10:50:00+02:00;19/06/2024;10:50:00;-0.603;47.48;49007;49;Angers;CU Angers Loire Métropole;France;1;C;35878;37;NON
622703;29578391;46b2c0fb-3433-45cc-b384-a42aa10e9360;2024-06-19 16:40:00+02:00;19/06/2024;16:40:00;0.239;47.984;72181;72;Le Mans;CU Le Mans Métropole;France;2024-06-19 16:50:00+02:00;19/06/2024;16:50:00;0.094;47.954;72127;72;Étival-lès-le-Mans;CC du Val de Sarthe;France;1;C;15658;18;NON
633354;29585817;1e2533a3-82cf-4abf-880a-261faaa528d9;2024-06-19 19:30:00+02:00;19/06/2024;19:30:00;4.793;45.732;69202;69;Sainte-Foy-lès-Lyon;Métropole de Lyon;France;2024-06-19 19:40:00+02:00;19/06/2024;19:40:00;4.771;45.748;69089;69;Francheville;Métropole de Lyon;France;1;C;4377;7;NON
624564;29578802;794fc2e1-9df8-4834-bdf6-38a3d518a7bc;2024-06-19 17:00:00+02:00;19/06/2024;17:00:00;5.739;43.699;13099;13;Saint-Paul-lès-Durance;Métropole d'Aix-Marseille-Provence;France;2024-06-19 17:20:00+02:00;19/06/2024;17:20:00;5.926;43.983;04116;04;Les Mées;CA Provence-Alpes-Agglomération;France;1;C;37979;26;NON
601561;29502489;7d11f495-fadd-4459-9ee5-9797b9cc2df8;2024-06-19 06:50:00+02:00;19/06/2024;06:50:00;6.122;45.913;74010;74;Annecy;CA du Grand Annecy;France;2024-06-19 07:20:00+02:00;19/06/2024;07:20:00;6.12;46.18;99140;;;;SUISSE;1;C;37207;35;NON
631082;29542782;394665e5-6c11-4088-8789-720501da82df;2024-06-19 18:20:00+02:00;19/06/2024;18:20:00;6.14;46.19;99140;;;;SUISSE;2024-06-19 18:50:00+02:00;19/06/2024;18:50:00;6.131;45.92;74010;74;Annecy;CA du Grand Annecy;France;1;C;39624;37;NON
603570;29550979;b54b44b1-2e91-47d6-999b-7e41bd61f60d;2024-06-19 07:10:00+02:00;19/06/2024;07:10:00;2.001;44.595;46102;46;Figeac;CC Grand-Figeac;France;2024-06-19 07:40:00+02:00;19/06/2024;07:40:00;2.107;44.541;12272;12;Sonnac;CC Grand-Figeac;France;1;C;20997;25;NON
612941;29553747;317906b7-b6b3-4e19-93fa-a3a7418e049f;2024-06-19 08:40:00+02:00;19/06/2024;08:40:00;1.058;49.392;76497;76;Petit-Couronne;Métropole Rouen Normandie;France;2024-06-19 09:00:00+02:00;19/06/2024;09:00:00;1.175;49.252;27701;27;Val-de-Reuil;CA Seine-Eure;France;1;C;24934;20;NON
624295;29531894;b95b7d05-53e8-4bba-a0db-24596444c4c8;2024-06-19 17:00:00+02:00;19/06/2024;17:00:00;2.423;48.959;93030;93;Dugny;Métropole du Grand Paris;France;2024-06-19 17:40:00+02:00;19/06/2024;17:40:00;2.621;48.811;77169;77;Émerainville;CA Paris - Vallée de la Marne;France;1;C;30948;33;NON
613016;29555653;d5e842fb-f8ca-4830-bf59-db9e55a76a48;2024-06-19 08:40:00+02:00;19/06/2024;08:40:00;2.728;48.594;77145;77;Crisenoy;CC Brie des Rivières et Châteaux;France;2024-06-19 08:50:00+02:00;19/06/2024;08:50:00;2.651;48.604;77384;77;Réau;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;9300;13;NON
604560;29514044;05f71e49-e8e8-4fcb-8971-3f47c64f48af;2024-06-19 07:20:00+02:00;19/06/2024;07:20:00;2.413;48.768;94022;94;Choisy-le-Roi;Métropole du Grand Paris;France;2024-06-19 07:40:00+02:00;19/06/2024;07:40:00;2.209;48.781;78640;78;Vélizy-Villacoublay;CA Versailles Grand Parc (CAVGP);France;1;C;18173;21;NON
614306;29547236;e50ca683-0e0d-436a-bab3-2f51885070a9;2024-06-19 10:00:00+02:00;19/06/2024;10:00:00;3.426;45.727;63044;63;Bongheat;CC Billom Communauté;France;2024-06-19 10:30:00+02:00;19/06/2024;10:30:00;3.156;45.753;63124;63;Cournon-d'Auvergne;Clermont Auvergne Métropole;France;1;A;25826;28;NON
605773;29510870;1112625e-5583-4938-b3eb-328612e69544;2024-06-19 07:30:00+02:00;19/06/2024;07:30:00;5.363;43.291;13207;13;Marseille;Métropole d'Aix-Marseille-Provence;France;2024-06-19 08:00:00+02:00;19/06/2024;08:00:00;5.232;43.436;13117;13;Vitrolles;Métropole d'Aix-Marseille-Provence;France;1;C;23904;25;NON
601750;29502682;5db227cb-fd65-4425-9386-008277d6469d;2024-06-19 06:50:00+02:00;19/06/2024;06:50:00;5.382;43.302;13201;13;Marseille;Métropole d'Aix-Marseille-Provence;France;2024-06-19 07:50:00+02:00;19/06/2024;07:50:00;5.74;43.699;13099;13;Saint-Paul-lès-Durance;Métropole d'Aix-Marseille-Provence;France;1;A;69220;58;NON
599071;29548233;38aeb523-428a-49a1-b831-19f23eb384f4;2024-06-19 05:00:00+02:00;19/06/2024;05:00:00;2.207;44.637;15133;15;Montmurat;CC de la Châtaigneraie Cantalienne;France;2024-06-19 05:20:00+02:00;19/06/2024;05:20:00;2.198;44.71;15122;15;Maurs;CC de la Châtaigneraie Cantalienne;France;1;C;10939;15;NON
626299;29541079;22b9f843-cead-474f-8987-470aedba863e;2024-06-19 17:20:00+02:00;19/06/2024;17:20:00;5.28;45.859;01366;01;Sainte-Julie;CC de la Plaine de l'Ain;France;2024-06-19 18:00:00+02:00;19/06/2024;18:00:00;4.879;45.738;69388;69;Lyon;Métropole de Lyon;France;1;C;43103;42;NON
599577;29500143;99e134fb-b232-41ad-9b6a-70bbd27851f0;2024-06-19 05:30:00+02:00;19/06/2024;05:30:00;2.979;50.402;62427;62;Hénin-Beaumont;CA d'Hénin-Carvin;France;2024-06-19 06:00:00+02:00;19/06/2024;06:00:00;2.719;50.473;62563;62;Mazingarbe;CA de Lens - Liévin;France;1;C;25749;29;NON
600281;29549329;d298f54e-2145-4974-bf37-fff3647e3353;2024-06-19 06:00:00+02:00;19/06/2024;06:00:00;1.436;43.663;31555;31;Toulouse;Toulouse Métropole;France;2024-06-19 06:30:00+02:00;19/06/2024;06:30:00;1.356;43.618;31555;31;Toulouse;Toulouse Métropole;France;1;C;15708;30;NON
616418;29519476;ee3a5f55-8a27-4feb-87cb-959f102edecc;2024-06-19 12:40:00+02:00;19/06/2024;12:40:00;-0.892;46.056;17018;17;Ardillières;CC Aunis Sud;France;2024-06-19 13:30:00+02:00;19/06/2024;13:30:00;-1.156;46.146;17300;17;La Rochelle;CA de La Rochelle;France;1;C;26491;40;NON
617155;29519825;2b27df26-2148-4193-99d8-4973a26057ab;2024-06-19 13:10:00+02:00;19/06/2024;13:10:00;1.85;48.98;78029;78;Aubergenville;CU Grand Paris Seine et Oise;France;2024-06-19 14:00:00+02:00;19/06/2024;14:00:00;2.261;48.78;92060;92;Le Plessis-Robinson;Métropole du Grand Paris;France;1;C;46581;44;NON
617716;29522729;09b238e7-ae13-4817-97ed-8a9afccfa523;2024-06-19 13:30:00+02:00;19/06/2024;13:30:00;0.996;49.349;76319;76;Grand-Couronne;Métropole Rouen Normandie;France;2024-06-19 13:50:00+02:00;19/06/2024;13:50:00;1.03;49.389;76497;76;Petit-Couronne;Métropole Rouen Normandie;France;1;C;6536;11;NON
609936;29553186;1ec113a6-629f-4454-906e-7699ca0ba565;2024-06-19 08:00:00+02:00;19/06/2024;08:00:00;4.596;44.558;07005;07;Alba-la-Romaine;CC Ardèche Rhône Coiron;France;2024-06-19 08:40:00+02:00;19/06/2024;08:40:00;4.642;44.379;07042;07;Bourg-Saint-Andéol;CC du Rhône aux Gorges de l'Ardèche;France;1;C;28774;32;NON
631683;29528675;26b5b919-e66e-4560-b8c2-2f9bac8619bf;2024-06-19 18:40:00+02:00;19/06/2024;18:40:00;3.43;50.54;99131;;;;BELGIQUE;2024-06-19 18:50:00+02:00;19/06/2024;18:50:00;3.42;50.51;99131;;;;BELGIQUE;1;C;3925;5;NON
611137;29511303;f446e805-905c-4a19-a9f3-71cba847b8a7;2024-06-19 08:20:00+02:00;19/06/2024;08:20:00;4.873;43.992;84129;84;Sorgues;CA des Sorgues du Comtat;France;2024-06-19 09:00:00+02:00;19/06/2024;09:00:00;4.701;44.135;30084;30;Codolet;CA du Gard Rhodanien;France;1;C;29044;39;NON
621949;29530329;d285f961-d3b4-4788-a8f5-336350498653;2024-06-19 16:30:00+02:00;19/06/2024;16:30:00;1.313;49.462;76412;76;Martainville-Épreville;CC Inter-Caux-Vexin;France;2024-06-19 17:00:00+02:00;19/06/2024;17:00:00;1.128;49.43;76103;76;Bonsecours;Métropole Rouen Normandie;France;1;C;18012;27;NON
617806;29572744;3faf5f4c-5966-4d1c-aa43-62f89658558e;2024-06-19 13:30:00+02:00;19/06/2024;13:30:00;1.612;43.131;09225;09;Pamiers;CC des Portes d'Ariège Pyrénées;France;2024-06-19 13:40:00+02:00;19/06/2024;13:40:00;1.629;43.113;09225;09;Pamiers;CC des Portes d'Ariège Pyrénées;France;1;C;5800;7;NON
633149;29533014;700909c9-e45a-4a76-b92d-985b39a88305;2024-06-19 19:30:00+02:00;19/06/2024;19:30:00;2.743;50.472;62563;62;Mazingarbe;CA de Lens - Liévin;France;2024-06-19 19:30:00+02:00;19/06/2024;19:30:00;2.754;50.45;62386;62;Grenay;CA de Lens - Liévin;France;1;C;4504;8;NON
604452;29505823;fd561391-90f8-461f-8704-6c25bbf220d0;2024-06-19 07:20:00+02:00;19/06/2024;07:20:00;2.324;48.821;75114;75;Paris;Métropole du Grand Paris;France;2024-06-19 07:40:00+02:00;19/06/2024;07:40:00;2.296;48.893;92044;92;Levallois-Perret;Métropole du Grand Paris;France;1;A;13227;17;NON
600633;29501785;63455398-1189-4709-ac77-3ddc9b81deb1;2024-06-19 06:20:00+02:00;19/06/2024;06:20:00;7.252;43.725;06088;06;Nice;Métropole Nice Côte d'Azur;France;2024-06-19 06:40:00+02:00;19/06/2024;06:40:00;7.41;43.73;99138;;;;MONACO;1;B;16982;18;NON
607704;29507836;e258c79d-733d-44de-b65f-bb293b303e56;2024-06-19 07:50:00+02:00;19/06/2024;07:50:00;6.133;45.911;74010;74;Annecy;CA du Grand Annecy;France;2024-06-19 08:30:00+02:00;19/06/2024;08:30:00;6.11;46.21;99140;;;;SUISSE;1;C;41893;38;NON
601982;29535264;50889987-48e8-4d53-b27b-bf42f125e938;2024-06-19 06:50:00+02:00;19/06/2024;06:50:00;-2.17;47.353;44176;44;Saint-Malo-de-Guersac;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;2024-06-19 07:10:00+02:00;19/06/2024;07:10:00;-2.263;47.293;44184;44;Saint-Nazaire;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;1;C;14714;24;NON
610867;29554192;6776a174-5472-4716-8fe8-b92e87ac12bd;2024-06-19 08:10:00+02:00;19/06/2024;08:10:00;2.041;48.531;91525;91;Roinville;CC Le Dourdannais en Hurepoix (CCDH);France;2024-06-19 08:30:00+02:00;19/06/2024;08:30:00;1.939;48.572;78537;78;Saint-Arnoult-en-Yvelines;CA Rambouillet Territoires;France;1;C;10711;14;NON
633455;29541418;bd78de68-118f-42b9-ad5d-b8df38fffa8a;2024-06-19 19:40:00+02:00;19/06/2024;19:40:00;1.601;48.795;78310;78;Houdan;CC du Pays Houdanais (CCPH);France;2024-06-19 19:40:00+02:00;19/06/2024;19:40:00;1.61;48.775;78381;78;Maulette;CC du Pays Houdanais (CCPH);France;1;C;3092;5;NON
616089;29519281;fe707918-80e1-4cc4-bad3-c089217ff7bc;2024-06-19 12:30:00+02:00;19/06/2024;12:30:00;-1.035;48.02;35217;35;Le Pertre;CA Vitré Communauté;France;2024-06-19 13:00:00+02:00;19/06/2024;13:00:00;-0.802;47.924;53186;53;Quelaines-Saint-Gault;CC du Pays de Craon;France;1;C;25331;34;NON
610184;29509359;3ae018fd-5fad-4d9d-a9ef-347efb208437;2024-06-19 08:10:00+02:00;19/06/2024;08:10:00;5.985;47.248;25056;25;Besançon;CU Grand Besançon Métropole;France;2024-06-19 08:20:00+02:00;19/06/2024;08:20:00;5.964;47.218;25056;25;Besançon;CU Grand Besançon Métropole;France;1;C;4426;7;NON
599592;29500158;8561cf6d-7337-40fb-977e-3aa0c0acaa5f;2024-06-19 05:30:00+02:00;19/06/2024;05:30:00;-1.428;46.492;85156;85;Moutiers-les-Mauxfaits;CC Vendée Grand Littoral;France;2024-06-19 06:00:00+02:00;19/06/2024;06:00:00;-1.433;46.65;85191;85;La Roche-sur-Yon;CA La Roche-sur-Yon Agglomération;France;1;C;18629;20;NON
618033;29573102;be34cd03-c6b2-4894-a56e-e7bf2ca6c5d9;2024-06-19 13:40:00+02:00;19/06/2024;13:40:00;2.062;48.772;78297;78;Guyancourt;CA de Saint-Quentin-en-Yvelines;France;2024-06-19 13:50:00+02:00;19/06/2024;13:50:00;2.109;48.785;78646;78;Versailles;CA Versailles Grand Parc (CAVGP);France;1;C;6425;8;NON
603463;29550631;35ff2854-0b38-4e51-a637-7e46536e943b;2024-06-19 07:10:00+02:00;19/06/2024;07:10:00;-1.972;47.411;44025;44;Campbon;CC Estuaire et Sillon;France;2024-06-19 07:30:00+02:00;19/06/2024;07:30:00;-2.158;47.318;44103;44;Montoir-de-Bretagne;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;1;C;21714;21;NON
620999;29528200;4da24aaa-f63e-444c-9baf-fd1e685876e4;2024-06-19 16:10:00+02:00;19/06/2024;16:10:00;2.067;49.246;60570;60;Saint-Crépin-Ibouvillers;CC des Sablons;France;2024-06-19 17:00:00+02:00;19/06/2024;17:00:00;2.45;49.253;60414;60;Montataire;CA Creil Sud Oise;France;1;C;42000;45;NON
613673;29504133;c444d57b-2a4e-4f40-bba0-a66b7c58eef9;2024-06-19 09:10:00+02:00;19/06/2024;09:10:00;1.072;49.396;76575;76;Saint-Étienne-du-Rouvray;Métropole Rouen Normandie;France;2024-06-19 09:20:00+02:00;19/06/2024;09:20:00;1.106;49.416;76681;76;Sotteville-lès-Rouen;Métropole Rouen Normandie;France;1;C;6129;13;NON
