;journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
535242;31282336;a3b377fb-3f82-4fff-9616-2d682e740796;2024-07-18 11:20:00+02:00;2024-07-18;11:20:00;5.727;45.164;38185;38;Grenoble;Grenoble-Alpes-Métropole;France;2024-07-18 11:50:00+02:00;2024-07-18;11:50:00;6.004;45.431;38314;38;Pontcharra;CC Le Grésivaudan;France;1;C;41249;35;NON
546496;31298990;039dc772-21b4-458a-8509-b027d23225c6;2024-07-18 17:40:00+02:00;2024-07-18;17:40:00;6.12;46.18;99140;;;;SUISSE;2024-07-18 18:10:00+02:00;2024-07-18;18:10:00;6.146;45.915;74010;74;Annecy;CA du Grand Annecy;France;1;C;39202;37;NON
522963;31267549;5ff4dac2-ba6b-4df1-9906-656f33567046;2024-07-18 06:40:00+02:00;2024-07-18;06:40:00;5.177;45.612;38530;38;Vaulx-Milieu;CA Porte de l'Isère (CAPI);France;2024-07-18 07:10:00+02:00;2024-07-18;07:10:00;4.926;45.716;69290;69;Saint-Priest;Métropole de Lyon;France;1;C;25313;22;NON
523200;31267672;ae44c4f5-ad40-4cce-94b5-a356b10f6fc9;2024-07-18 06:50:00+02:00;2024-07-18;06:50:00;-0.351;48.413;53121;53;Javron-les-Chapelles;CC du Mont des Avaloirs;France;2024-07-18 07:20:00+02:00;2024-07-18;07:20:00;-0.645;48.307;53147;53;Mayenne;CC Mayenne Communauté;France;1;C;26547;31;NON
544232;31337490;257b4e84-ff82-418c-afaf-ae0384f90681;2024-07-18 17:10:00+02:00;2024-07-18;17:10:00;1.545;48.45;28085;28;Chartres;CA Chartres Métropole;France;2024-07-18 17:20:00+02:00;2024-07-18;17:20:00;1.467;48.447;28229;28;Mainvilliers;CA Chartres Métropole;France;1;C;8038;15;NON
521802;31313442;5cc3046c-73af-4f00-bf32-25c02aafba32;2024-07-18 05:50:00+02:00;2024-07-18;05:50:00;2.45;48.589;91659;91;Villabé;CA Grand Paris Sud Seine Essonne Sénart;France;2024-07-18 06:00:00+02:00;2024-07-18;06:00:00;2.393;48.616;91086;91;Bondoufle;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;9541;10;NON
523679;31268007;ccc3b5e7-dde7-4af8-85b4-e8416d2703ad;2024-07-18 07:00:00+02:00;2024-07-18;07:00:00;6.114;45.897;74010;74;Annecy;CA du Grand Annecy;France;2024-07-18 07:30:00+02:00;2024-07-18;07:30:00;6.096;46.146;74243;74;Saint-Julien-en-Genevois;CC du Genevois;France;1;C;33956;27;NON
536985;31284780;0da6dd47-7cc6-4b8e-b645-e46741f0704b;2024-07-18 13:10:00+02:00;2024-07-18;13:10:00;-0.735;48.1;53140;53;Louverné;CA Laval Agglomération;France;2024-07-18 13:30:00+02:00;2024-07-18;13:30:00;-0.625;48.272;53162;53;Moulay;CC Mayenne Communauté;France;1;C;23405;21;NON
552000;31305034;ba08489d-cb0a-4f5f-a9dc-9654f2a7d7fa;2024-07-18 20:10:00+02:00;2024-07-18;20:10:00;-1.223;47.33;49069;49;Orée d'Anjou;CA Mauges Communauté;France;2024-07-18 20:20:00+02:00;2024-07-18;20:20:00;-1.187;47.289;49069;49;Orée d'Anjou;CA Mauges Communauté;France;1;C;6912;9;NON
525783;31315118;96ddbb15-3e6b-4eda-9508-608f58580b8f;2024-07-18 07:20:00+02:00;2024-07-18;07:20:00;2.947;48.966;77475;77;Trilport;CA du Pays de Meaux;France;2024-07-18 07:30:00+02:00;2024-07-18;07:30:00;2.915;48.959;77284;77;Meaux;CA du Pays de Meaux;France;1;C;3940;7;NON
525669;31314974;451b2353-8d4d-4964-a5e8-e3ce58745160;2024-07-18 07:20:00+02:00;2024-07-18;07:20:00;2.501;48.758;94004;94;Boissy-Saint-Léger;Métropole du Grand Paris;France;2024-07-18 07:40:00+02:00;2024-07-18;07:40:00;2.632;48.817;77146;77;Croissy-Beaubourg;CA Paris - Vallée de la Marne;France;1;C;27795;23;NON
520309;31311179;1423dddf-8c78-4dbb-8f28-892c53b90bc7;2024-07-18 04:20:00+02:00;2024-07-18;04:20:00;55.339;-21.262;97404;974;L'Étang-Salé;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;2024-07-18 04:40:00+02:00;2024-07-18;04:40:00;55.298;-20.976;97415;974;Saint-Paul;CA Territoire de la Côte Ouest (TCO);France;1;C;37850;28;NON
546138;31301877;554b468a-d133-47e9-abe1-67e028a48886;2024-07-18 17:30:00+02:00;2024-07-18;17:30:00;4.832;46.315;71270;71;Mâcon;CA Mâconnais Beaujolais Agglomération;France;2024-07-18 18:20:00+02:00;2024-07-18;18:20:00;4.987;46.624;71522;71;Simandre;CC Terres de Bresse;France;1;C;39506;43;NON
527481;31275004;e54f0179-f8e4-428e-959c-bd767a851114;2024-07-18 07:40:00+02:00;2024-07-18;07:40:00;4.201;43.781;30062;30;Calvisson;CC du Pays de Sommières;France;2024-07-18 08:00:00+02:00;2024-07-18;08:00:00;4.332;43.811;30189;30;Nîmes;CA de Nîmes Métropole;France;1;C;14725;20;NON
575690;31348384;3dacb47b-743c-4726-8940-977f1f061d01;2024-07-19 17:30:00+02:00;2024-07-19;17:30:00;5.28;45.859;01366;01;Sainte-Julie;CC de la Plaine de l'Ain;France;2024-07-19 18:10:00+02:00;2024-07-19;18:10:00;4.955;45.771;69275;69;Décines-Charpieu;Métropole de Lyon;France;1;C;36031;32;NON
563072;31326681;b41e8611-6a9d-48d7-a5dd-f9bad73f204f;2024-07-19 08:10:00+02:00;2024-07-19;08:10:00;-1.836;46.898;85096;85;La Garnache;CC Challans-Gois Communauté;France;2024-07-19 09:00:00+02:00;2024-07-19;09:00:00;-1.429;46.667;85191;85;La Roche-sur-Yon;CA La Roche-sur-Yon Agglomération;France;1;C;47989;40;NON
572193;31376286;7c5a35b2-1ad3-426b-9fc1-33dd38450c4e;2024-07-19 16:10:00+02:00;2024-07-19;16:10:00;4.102;50.3;59324;59;Jeumont;CA Maubeuge Val de Sambre;France;2024-07-19 17:00:00+02:00;2024-07-19;17:00:00;3.479;50.342;59564;59;La Sentinelle;CA de la Porte du Hainaut;France;1;C;50958;45;NON
564387;31328763;2d45dbe1-60be-490a-94e2-7cdbd3ba0e72;2024-07-19 08:30:00+02:00;2024-07-19;08:30:00;-1.2;48.112;35360;35;Vitré;CA Vitré Communauté;France;2024-07-19 08:40:00+02:00;2024-07-19;08:40:00;-1.266;48.077;35338;35;Torcé;CA Vitré Communauté;France;1;C;7162;9;NON
576633;31350567;609665b7-c26f-4ce3-8125-f0c516d84480;2024-07-19 17:50:00+02:00;2024-07-19;17:50:00;-0.965;47.081;49332;49;La Séguinière;CA Agglomération du Choletais;France;2024-07-19 18:30:00+02:00;2024-07-19;18:30:00;-1.446;47.202;44071;44;Haute-Goulaine;CA Clisson Sèvre et Maine Agglo;France;1;C;41692;35;NON
565382;31323681;6a8eb3cb-62c3-4c8b-b1f4-ba423c5c6b2c;2024-07-19 09:10:00+02:00;2024-07-19;09:10:00;6.419;48.25;88465;88;Thaon-les-Vosges;CA d'Épinal;France;2024-07-19 09:20:00+02:00;2024-07-19;09:20:00;6.488;48.2;88253;88;Jeuxey;CA d'Épinal;France;1;C;10299;10;NON
567204;31369602;0a128f44-9c9f-4f9c-b7cd-60592a2741f2;2024-07-19 12:00:00+02:00;2024-07-19;12:00:00;4.823;45.89;69278;69;Genay;Métropole de Lyon;France;2024-07-19 12:30:00+02:00;2024-07-19;12:30:00;4.963;45.773;69275;69;Décines-Charpieu;Métropole de Lyon;France;1;C;25988;21;NON
557734;31321920;38e2c2d9-4d9b-44e0-9701-1d2741297671;2024-07-19 06:40:00+02:00;2024-07-19;06:40:00;5.414;45.641;38546;38;Vignieu;CC Les Balcons du Dauphiné;France;2024-07-19 07:10:00+02:00;2024-07-19;07:10:00;5.608;45.601;38012;38;Aoste;CC Les Vals du Dauphiné;France;1;C;20023;26;NON
563060;31326669;5b3fb45d-835c-4e67-bae7-b94343a76ec4;2024-07-19 08:10:00+02:00;2024-07-19;08:10:00;-0.73;47.281;49092;49;Chemillé-en-Anjou;CA Mauges Communauté;France;2024-07-19 08:30:00+02:00;2024-07-19;08:30:00;-0.755;47.398;49283;49;Saint-Georges-sur-Loire;CC Loire Layon Aubance;France;1;C;14564;17;NON
581931;31353846;2635ea00-c781-4b2e-91e4-847af5e43b56;2024-07-19 22:30:00+02:00;2024-07-19;22:30:00;0.279;48.013;72386;72;Yvré-l'Évêque;CU Le Mans Métropole;France;2024-07-19 22:40:00+02:00;2024-07-19;22:40:00;0.322;48.019;72054;72;Champagné;CU Le Mans Métropole;France;1;C;12091;12;NON
574056;31345895;6b1fbc92-4a0d-464e-8866-decf5ea23b59;2024-07-19 17:00:00+02:00;2024-07-19;17:00:00;4.926;45.524;38318;38;Pont-Évêque;CA Vienne Condrieu;France;2024-07-19 17:10:00+02:00;2024-07-19;17:10:00;4.877;45.526;38544;38;Vienne;CA Vienne Condrieu;France;1;C;5429;8;NON
576546;31348883;d438a590-7e72-40d3-9a68-4f9348434fad;2024-07-19 17:50:00+02:00;2024-07-19;17:50:00;6.13;46.19;99140;;;;SUISSE;2024-07-19 18:30:00+02:00;2024-07-19;18:30:00;6.016;45.967;74026;74;La Balme-de-Sillingy;CC Fier et Usses;France;1;C;37074;41;NON
578714;31344582;48f0717c-8761-465f-a1e8-ee685436e9bb;2024-07-19 19:10:00+02:00;2024-07-19;19:10:00;1.851;50.953;62193;62;Calais;CA Grand Calais Terres et Mers;France;2024-07-19 19:20:00+02:00;2024-07-19;19:20:00;1.87;50.952;62193;62;Calais;CA Grand Calais Terres et Mers;France;1;C;2042;6;NON
568690;31371242;afbdd785-f9ab-4011-b0bb-30a4936dd694;2024-07-19 13:10:00+02:00;2024-07-19;13:10:00;2.852;48.883;77413;77;Saint-Germain-sur-Morin;CA Val d'Europe Agglomération;France;2024-07-19 13:40:00+02:00;2024-07-19;13:40:00;3.015;49.029;77257;77;Lizy-sur-Ourcq;CC du Pays de l'Ourcq;France;1;C;31578;26;NON
558816;31322688;c2459ded-7e73-4b59-b675-2f3735ddc4c9;2024-07-19 07:10:00+02:00;2024-07-19;07:10:00;1.102;49.329;76705;76;Tourville-la-Rivière;Métropole Rouen Normandie;France;2024-07-19 07:30:00+02:00;2024-07-19;07:30:00;1.09;49.412;76681;76;Sotteville-lès-Rouen;Métropole Rouen Normandie;France;1;C;11689;17;NON
563840;31328440;c501fa45-64a0-4838-9671-d01290c7e8ec;2024-07-19 08:20:00+02:00;2024-07-19;08:20:00;2.506;48.872;93049;93;Neuilly-Plaisance;Métropole du Grand Paris;France;2024-07-19 08:40:00+02:00;2024-07-19;08:40:00;2.421;48.834;75112;75;Paris;Métropole du Grand Paris;France;1;C;13828;18;NON
571691;31343085;72d0a58e-600d-4824-95a7-590b435c7bfb;2024-07-19 16:00:00+02:00;2024-07-19;16:00:00;1.381;48.743;28134;28;Dreux;CA Agglo du Pays de Dreux;France;2024-07-19 16:40:00+02:00;2024-07-19;16:40:00;1.478;48.453;28085;28;Chartres;CA Chartres Métropole;France;1;C;37388;35;NON
559677;31362484;7e1e7dc8-a733-43a0-baa8-bed28ae92007;2024-07-19 07:20:00+02:00;2024-07-19;07:20:00;1.472;43.59;31555;31;Toulouse;Toulouse Métropole;France;2024-07-19 07:50:00+02:00;2024-07-19;07:50:00;1.366;43.645;31069;31;Blagnac;Toulouse Métropole;France;1;C;14241;27;NON
563622;31328219;1e49b019-c21e-4f4c-a72a-538e01d85aeb;2024-07-19 08:20:00+02:00;2024-07-19;08:20:00;-0.78;48.027;53119;53;L'Huisserie;CA Laval Agglomération;France;2024-07-19 08:50:00+02:00;2024-07-19;08:50:00;-0.952;47.847;53084;53;Craon;CC du Pays de Craon;France;1;C;31525;33;NON
563542;31364383;39b2f000-fe4e-4f60-9e55-7b624c35ba2a;2024-07-19 08:10:00+02:00;2024-07-19;08:10:00;2.064;48.959;78005;78;Achères;CU Grand Paris Seine et Oise;France;2024-07-19 08:30:00+02:00;2024-07-19;08:30:00;1.931;48.949;78206;78;Ecquevilly;CU Grand Paris Seine et Oise;France;1;C;15163;19;NON
567832;31338132;3c6b5432-0aa2-4200-91de-8615d9747ba1;2024-07-19 12:30:00+02:00;2024-07-19;12:30:00;2.473;49.263;60175;60;Creil;CA Creil Sud Oise;France;2024-07-19 12:50:00+02:00;2024-07-19;12:50:00;2.603;49.208;60612;60;Senlis;CC Senlis Sud Oise;France;1;C;14938;17;NON
567290;31333771;f3dc38f1-9549-40ae-ac39-d9fe0dac6d6b;2024-07-19 12:10:00+02:00;2024-07-19;12:10:00;2.601;50.533;62035;62;Annezin;CA de Béthune-Bruay, Artois-Lys Romane;France;2024-07-19 12:20:00+02:00;2024-07-19;12:20:00;2.631;50.526;62119;62;Béthune;CA de Béthune-Bruay, Artois-Lys Romane;France;1;C;2449;3;NON
558718;31322588;12d4ea63-98ce-42ab-bc81-b6593778e337;2024-07-19 07:10:00+02:00;2024-07-19;07:10:00;-2.256;47.287;44184;44;Saint-Nazaire;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;2024-07-19 07:40:00+02:00;2024-07-19;07:40:00;-1.811;47.335;44089;44;Malville;CC Estuaire et Sillon;France;1;C;38930;35;NON
569520;31338607;d3070b2e-c058-44ab-b7f1-a6137f2eaa38;2024-07-19 14:00:00+02:00;2024-07-19;14:00:00;5.711;48.369;88321;88;Neufchâteau;CC de l'Ouest Vosgien;France;2024-07-19 15:10:00+02:00;2024-07-19;15:10:00;6.171;48.678;54395;54;Nancy;Métropole du Grand Nancy;France;1;C;63391;62;NON
570727;31342495;2e36fac8-aa6c-4742-99ae-43eaf0a3a39d;2024-07-19 15:20:00+02:00;2024-07-19;15:20:00;2.602;50.474;62727;62;Ruitz;CA de Béthune-Bruay, Artois-Lys Romane;France;2024-07-19 15:50:00+02:00;2024-07-19;15:50:00;2.817;50.367;62861;62;Vimy;CA de Lens - Liévin;France;1;C;25086;29;NON
556346;31319970;1bc82a81-2f36-4fc5-a7d4-95ac3febc31e;2024-07-19 05:20:00+02:00;2024-07-19;05:20:00;1.365;43.48;31533;31;Saubens;CA Le Muretain Agglo;France;2024-07-19 05:50:00+02:00;2024-07-19;05:50:00;1.42;43.591;31555;31;Toulouse;Toulouse Métropole;France;1;C;18880;22;NON
555188;31313698;66e2d241-df92-47ef-b7a7-50ce896bec13;2024-07-19 02:50:00+02:00;2024-07-19;02:50:00;2.381;48.688;91326;91;Juvisy-sur-Orge;Métropole du Grand Paris;France;2024-07-19 03:10:00+02:00;2024-07-19;03:10:00;2.302;48.606;91103;91;Brétigny-sur-Orge;CA Cœur d'Essonne Agglomération;France;1;C;13728;18;NON
557856;31361393;a9ebef7c-3915-48cb-9648-acab83757b47;2024-07-19 06:40:00+02:00;2024-07-19;06:40:00;5.857;45.27;38039;38;Bernin;CC Le Grésivaudan;France;2024-07-19 06:50:00+02:00;2024-07-19;06:50:00;5.774;45.197;38179;38;Gières;Grenoble-Alpes-Métropole;France;1;C;14840;17;NON
568240;31335784;f663230e-3980-43d7-a47e-59a9fbe7dc12;2024-07-19 12:50:00+02:00;2024-07-19;12:50:00;6.498;49.181;57097;57;Boulay-Moselle;CC Houve-Pays Boulageois;France;2024-07-19 13:20:00+02:00;2024-07-19;13:20:00;6.212;49.24;57043;57;Ay-sur-Moselle;CC Rives de Moselle;France;1;C;35742;29;NON
560441;31362690;1df1606e-fab2-4c91-a138-1f040b672b77;2024-07-19 07:30:00+02:00;2024-07-19;07:30:00;-1.012;47.117;49301;49;Sèvremoine;CA Mauges Communauté;France;2024-07-19 07:40:00+02:00;2024-07-19;07:40:00;-1.103;47.12;49301;49;Sèvremoine;CA Mauges Communauté;France;1;C;9617;13;NON
569862;31372909;983b819d-d636-41e1-9c87-b36f17f21d97;2024-07-19 14:20:00+02:00;2024-07-19;14:20:00;2.877;48.617;77317;77;Mormant;CC Brie Nangissienne;France;2024-07-19 14:40:00+02:00;2024-07-19;14:40:00;2.644;48.552;77288;77;Melun;CA Melun Val de Seine;France;1;C;23076;25;NON
581444;31355557;9ace2010-9a88-43bf-85b0-013d5e4bc695;2024-07-19 21:40:00+02:00;2024-07-19;21:40:00;2.331;48.607;91494;91;Le Plessis-Pâté;CA Cœur d'Essonne Agglomération;France;2024-07-19 21:50:00+02:00;2024-07-19;21:50:00;2.422;48.629;91228;91;Évry-Courcouronnes;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;8667;9;NON
564742;31328947;c605aec9-541b-448b-bc90-09fc896eee03;2024-07-19 08:40:00+02:00;2024-07-19;08:40:00;2.519;48.356;77485;77;Le Vaudoué;CA du Pays de Fontainebleau;France;2024-07-19 09:10:00+02:00;2024-07-19;09:10:00;2.711;48.267;77333;77;Nemours;CC Pays de Nemours;France;1;C;20472;21;NON
580289;31349443;f68fcd49-942e-410f-9325-af16d8ce490e;2024-07-19 20:30:00+02:00;2024-07-19;20:30:00;-1.658;43.39;64483;64;Saint-Jean-de-Luz;CA du Pays Basque;France;2024-07-19 20:30:00+02:00;2024-07-19;20:30:00;-1.638;43.398;64483;64;Saint-Jean-de-Luz;CA du Pays Basque;France;1;C;2588;5;NON
556786;31320201;95377cf4-40d8-408f-a959-c54238cfe475;2024-07-19 05:50:00+02:00;2024-07-19;05:50:00;6.302;46.306;74105;74;Douvaine;CA Thonon Agglomération;France;2024-07-19 06:10:00+02:00;2024-07-19;06:10:00;6.15;46.2;99140;;;;SUISSE;1;C;16963;23;NON
556353;31319977;573b18ac-9ab9-4aa3-bdee-36c008992e42;2024-07-19 05:20:00+02:00;2024-07-19;05:20:00;2.826;50.408;62065;62;Avion;CA de Lens - Liévin;France;2024-07-19 05:40:00+02:00;2024-07-19;05:40:00;2.821;50.45;62498;62;Lens;CA de Lens - Liévin;France;1;C;9277;12;NON
559508;31324287;985d1a3a-3164-41c0-b68a-38f92e83c02f;2024-07-19 07:20:00+02:00;2024-07-19;07:20:00;7.62;43.78;99127;;;;ITALIE;2024-07-19 08:00:00+02:00;2024-07-19;08:00:00;7.41;43.73;99138;;;;MONACO;1;C;29173;34;NON
575057;31378514;3b4f4dd1-dd44-4249-bbdf-c80c839cd16d;2024-07-19 17:10:00+02:00;2024-07-19;17:10:00;3.919;43.837;34297;34;Sauteyrargues;CC du Grand Pic Saint-Loup;France;2024-07-19 17:40:00+02:00;2024-07-19;17:40:00;3.863;43.691;34217;34;Prades-le-Lez;Montpellier Méditerranée Métropole;France;1;C;19895;24;NON
554990;31308880;ec406434-d25a-4c71-a794-c804023a7b50;2024-07-19 00:50:00+02:00;2024-07-19;00:50:00;4.812;43.925;84007;84;Avignon;CA du Grand Avignon (COGA);France;2024-07-19 01:10:00+02:00;2024-07-19;01:10:00;4.916;43.975;84141;84;Vedène;CA du Grand Avignon (COGA);France;1;C;13702;17;NON
572843;31345260;1c461a48-6117-4f5e-a1a9-04669044f0f7;2024-07-19 16:30:00+02:00;2024-07-19;16:30:00;5.351;43.495;13001;13;Aix-en-Provence;Métropole d'Aix-Marseille-Provence;France;2024-07-19 16:50:00+02:00;2024-07-19;16:50:00;5.423;43.53;13001;13;Aix-en-Provence;Métropole d'Aix-Marseille-Provence;France;1;C;12251;13;NON
570788;31374534;71c1b24c-e30c-4883-a81d-336997be906a;2024-07-19 15:20:00+02:00;2024-07-19;15:20:00;-2.47;42.63;99134;;;;ESPAGNE;2024-07-19 16:00:00+02:00;2024-07-19;16:00:00;-2.67;42.82;99134;;;;ESPAGNE;1;C;39726;39;NON
570746;31342518;37675de3-1670-4482-8a0f-6dc197d894c4;2024-07-19 15:20:00+02:00;2024-07-19;15:20:00;2.854;50.49;62895;62;Wingles;CA de Lens - Liévin;France;2024-07-19 15:40:00+02:00;2024-07-19;15:40:00;2.967;50.473;62215;62;Carvin;CA d'Hénin-Carvin;France;1;C;12309;15;NON
580822;31354318;70b7e502-8c79-44fc-a5f3-c70a4b8714b4;2024-07-19 21:00:00+02:00;2024-07-19;21:00:00;2.316;48.599;91103;91;Brétigny-sur-Orge;CA Cœur d'Essonne Agglomération;France;2024-07-19 21:30:00+02:00;2024-07-19;21:30:00;2.557;48.665;77122;77;Combs-la-Ville;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;26794;27;NON
564681;31328886;8ebe1c6d-ad55-4073-be25-56f36d563c49;2024-07-19 08:40:00+02:00;2024-07-19;08:40:00;-0.966;46.19;17466;17;Vérines;CA de La Rochelle;France;2024-07-19 09:10:00+02:00;2024-07-19;09:10:00;-1.125;46.137;17028;17;Aytré;CA de La Rochelle;France;1;C;21917;26;NON
563010;31326618;e0612651-246c-4d99-972e-de833f880fb3;2024-07-19 08:10:00+02:00;2024-07-19;08:10:00;3.83;43.614;34172;34;Montpellier;Montpellier Méditerranée Métropole;France;2024-07-19 08:30:00+02:00;2024-07-19;08:30:00;3.952;43.579;34154;34;Mauguio;CA du Pays de l'Or;France;1;C;16434;20;NON
556923;31320286;46ae2715-9180-4dd9-83d0-337b2392a7d0;2024-07-19 06:00:00+02:00;2024-07-19;06:00:00;6.409;46.077;74042;74;Bonneville;CC Faucigny-Glières;France;2024-07-19 06:40:00+02:00;2024-07-19;06:40:00;6.087;46.145;74243;74;Saint-Julien-en-Genevois;CC du Genevois;France;1;C;35743;30;NON
555376;31358471;f2ca596d-618e-4535-8258-d9164692e694;2024-07-19 04:00:00+02:00;2024-07-19;04:00:00;55.58;-21.203;97422;974;Le Tampon;CA du Sud;France;2024-07-19 04:40:00+02:00;2024-07-19;04:40:00;55.711;-21.057;97410;974;Saint-Benoît;CA Intercommunale de la Réunion Est (CIREST);France;1;C;31582;41;NON
575881;31348579;563b7d26-0870-4087-a8c8-de46d2082c59;2024-07-19 17:30:00+02:00;2024-07-19;17:30:00;2.067;48.753;78356;78;Magny-les-Hameaux;CA de Saint-Quentin-en-Yvelines;France;2024-07-19 17:50:00+02:00;2024-07-19;17:50:00;2.015;48.808;78073;78;Bois-d'Arcy;CA Versailles Grand Parc (CAVGP);France;1;C;11141;16;NON
580038;31352924;260c3ba1-9306-481a-a73b-f6fa23b21e9e;2024-07-19 20:10:00+02:00;2024-07-19;20:10:00;0.797;47.431;37281;37;Vouvray;CC Touraine-Est Vallées;France;2024-07-19 20:30:00+02:00;2024-07-19;20:30:00;0.709;47.419;37261;37;Tours;Tours Métropole Val de Loire;France;1;C;12467;16;NON
562988;31326596;e1a1fb66-e05b-48fe-8ece-d52fd2361238;2024-07-19 08:10:00+02:00;2024-07-19;08:10:00;-0.727;47.21;49092;49;Chemillé-en-Anjou;CA Mauges Communauté;France;2024-07-19 08:40:00+02:00;2024-07-19;08:40:00;-0.531;47.399;49223;49;Mûrs-Erigné;CU Angers Loire Métropole;France;1;C;32365;29;NON
570924;31342598;0c4a70aa-f2e3-4ae0-99e6-657c5993203c;2024-07-19 15:30:00+02:00;2024-07-19;15:30:00;2.854;50.517;62132;62;Billy-Berclau;CA de Béthune-Bruay, Artois-Lys Romane;France;2024-07-19 15:50:00+02:00;2024-07-19;15:50:00;2.83;50.432;62498;62;Lens;CA de Lens - Liévin;France;1;C;11755;12;NON
561233;31325334;e2c7580d-1e98-4ce1-b9b6-beadf99651b6;2024-07-19 07:50:00+02:00;2024-07-19;07:50:00;-1.271;48.074;35338;35;Torcé;CA Vitré Communauté;France;2024-07-19 08:20:00+02:00;2024-07-19;08:20:00;-1.628;48.127;35051;35;Cesson-Sévigné;Rennes Métropole;France;1;C;30211;25;NON
566635;31368308;34b9674f-5116-439c-b70b-6d6682922d39;2024-07-19 11:20:00+02:00;2024-07-19;11:20:00;55.491;-21.299;97416;974;Saint-Pierre;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;2024-07-19 11:30:00+02:00;2024-07-19;11:30:00;55.456;-21.334;97416;974;Saint-Pierre;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;1;C;7694;7;NON
564305;31328681;cb5cbbdf-f458-41bf-a290-b287277c320c;2024-07-19 08:30:00+02:00;2024-07-19;08:30:00;2.45;48.63;91228;91;Évry-Courcouronnes;CA Grand Paris Sud Seine Essonne Sénart;France;2024-07-19 08:50:00+02:00;2024-07-19;08:50:00;2.369;48.651;91687;91;Viry-Châtillon;Métropole du Grand Paris;France;1;C;8962;12;NON
559417;31324194;d1912897-60f3-4f97-8a57-a0a468ef9092;2024-07-19 07:20:00+02:00;2024-07-19;07:20:00;-2.13;47.449;44129;44;Pontchâteau;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;France;2024-07-19 07:40:00+02:00;2024-07-19;07:40:00;-1.937;47.373;44195;44;Savenay;CC Estuaire et Sillon;France;1;C;17866;15;NON
574370;31346215;38aacdce-7adc-4814-89f1-2808b44db222;2024-07-19 17:00:00+02:00;2024-07-19;17:00:00;0.361;46.661;86062;86;Chasseneuil-du-Poitou;CU du Grand Poitiers;France;2024-07-19 17:20:00+02:00;2024-07-19;17:20:00;0.339;46.584;86194;86;Poitiers;CU du Grand Poitiers;France;1;C;10400;20;NON
562398;31326263;c5185f22-7cc8-4573-a302-1ebffa0b31e4;2024-07-19 08:00:00+02:00;2024-07-19;08:00:00;2.085;49.431;60057;60;Beauvais;CA du Beauvaisis;France;2024-07-19 08:30:00+02:00;2024-07-19;08:30:00;2.179;49.629;60182;60;Le Crocq;CC de l'Oise Picarde;France;1;C;29908;28;NON
560884;31325255;9bbce42e-ae98-4555-8371-ac223b09b7b5;2024-07-19 07:40:00+02:00;2024-07-19;07:40:00;1.628;48.27;28422;28;Les Villages Vovéens;CC Cœur de Beauce;France;2024-07-19 08:20:00+02:00;2024-07-19;08:20:00;1.481;48.448;28085;28;Chartres;CA Chartres Métropole;France;1;C;25548;33;NON
574023;31345861;76cbd484-c503-4590-8abf-5b0292226e6e;2024-07-19 17:00:00+02:00;2024-07-19;17:00:00;-0.939;48.296;53096;53;Ernée;CC de l'Ernée;France;2024-07-19 17:40:00+02:00;2024-07-19;17:40:00;-0.775;48.069;53130;53;Laval;CA Laval Agglomération;France;1;C;31568;32;NON
567089;31333661;8a070cb2-3f7f-43da-9ab0-60c40d5afed6;2024-07-19 12:00:00+02:00;2024-07-19;12:00:00;7.723;48.656;67506;67;Vendenheim;Eurométropole de Strasbourg;France;2024-07-19 12:20:00+02:00;2024-07-19;12:20:00;7.817;48.672;67519;67;La Wantzenau;Eurométropole de Strasbourg;France;1;C;9470;11;NON
575929;31350533;c33f1bcd-eabe-48a8-94fc-8c67af88fbd8;2024-07-19 17:30:00+02:00;2024-07-19;17:30:00;6.1;46.16;99140;;;;SUISSE;2024-07-19 18:00:00+02:00;2024-07-19;18:00:00;6.123;45.911;74010;74;Annecy;CA du Grand Annecy;France;1;C;33648;31;NON
557754;31321940;3a2d6f22-a463-48bf-b1e8-c9185c237214;2024-07-19 06:40:00+02:00;2024-07-19;06:40:00;0.729;49.615;76718;76;Valliquerville;CC Yvetot Normandie;France;2024-07-19 07:10:00+02:00;2024-07-19;07:10:00;0.501;49.578;76114;76;Bolbec;CA Caux Seine Agglo;France;1;C;17936;21;NON
573570;31345607;a58e0776-e79e-4e4e-b95e-72e7cb82b0ea;2024-07-19 16:50:00+02:00;2024-07-19;16:50:00;7.41;43.73;99138;;;;MONACO;2024-07-19 17:00:00+02:00;2024-07-19;17:00:00;7.472;43.758;06104;06;Roquebrune-Cap-Martin;CA de la Riviera Française;France;1;C;8306;13;NON
